exactPrice,sqftPrice,securityDeposit,propertyType,maintenanceCharges,locality,furnishing,flrNum,firstMonthCharges,totalFlrNum,city,bedrooms,bathrooms,RentOrSale,Long,Lat,postedOn_DaysAgo
4200000.0,854.0,312.0,2.0,256.0,2774.0,1.0,12.0,1945.0,12.0,,2.0,1.0,1.0,5047.0,5071.0,669.0
10000000.0,3353.0,312.0,2.0,256.0,2857.0,1.0,6.0,1945.0,5.0,,2.0,2.0,1.0,5218.0,5240.0,652.0
30000.0,61.0,312.0,3.0,256.0,1944.0,1.0,1.0,1945.0,4.0,3.0,2.0,2.0,0.0,3413.0,3403.0,646.0
9900000.0,2409.0,312.0,3.0,256.0,2550.0,1.0,1.0,1945.0,1.0,10.0,2.0,2.0,1.0,5354.0,5378.0,676.0
14000.0,20.0,312.0,2.0,256.0,2652.0,3.0,0.0,1945.0,12.0,14.0,1.0,2.0,0.0,5016.0,5040.0,647.0
25000.0,20.0,139.0,5.0,256.0,2633.0,1.0,12.0,1012.0,12.0,15.0,2.0,2.0,0.0,4829.0,4853.0,719.0
6690000.0,1985.0,312.0,3.0,256.0,3249.0,1.0,,1945.0,29.0,17.0,0.0,1.0,1.0,5831.0,5861.0,645.0
3500000.0,1723.0,312.0,3.0,256.0,3395.0,2.0,12.0,1945.0,14.0,15.0,3.0,3.0,1.0,6599.0,6638.0,766.0
2500000.0,852.0,312.0,3.0,256.0,2538.0,3.0,0.0,1945.0,1.0,,1.0,1.0,1.0,4622.0,4647.0,752.0
2200000.0,332.0,312.0,3.0,256.0,2518.0,3.0,1.0,1945.0,2.0,,2.0,2.0,1.0,4649.0,4674.0,669.0
8000.0,919.0,46.0,2.0,256.0,287.0,3.0,12.0,169.0,5.0,1.0,2.0,1.0,0.0,446.0,478.0,655.0
7500.0,919.0,27.0,3.0,256.0,3062.0,3.0,6.0,151.0,6.0,14.0,0.0,0.0,0.0,403.0,403.0,649.0
2701000.0,486.0,312.0,3.0,256.0,3050.0,3.0,1.0,1945.0,2.0,15.0,0.0,0.0,1.0,5492.0,5519.0,765.0
16000000.0,3661.0,312.0,3.0,256.0,3576.0,3.0,10.0,1945.0,3.0,17.0,1.0,1.0,1.0,6743.0,6636.0,649.0
12500.0,8.0,103.0,3.0,256.0,2524.0,1.0,11.0,457.0,14.0,10.0,2.0,2.0,0.0,4345.0,4382.0,671.0
30000.0,45.0,154.0,3.0,65.0,1754.0,0.0,6.0,1137.0,2.0,6.0,2.0,2.0,0.0,3216.0,3189.0,647.0
10000.0,44.0,312.0,2.0,256.0,1328.0,3.0,0.0,1945.0,6.0,3.0,0.0,0.0,0.0,2153.0,2163.0,647.0
9000.0,31.0,312.0,2.0,256.0,686.0,1.0,1.0,1945.0,6.0,4.0,1.0,0.0,0.0,606.0,675.0,647.0
42000.0,77.0,175.0,1.0,256.0,1580.0,1.0,1.0,1269.0,2.0,6.0,2.0,2.0,0.0,2818.0,2831.0,678.0
40000.0,59.0,312.0,5.0,256.0,2960.0,1.0,12.0,1945.0,12.0,13.0,2.0,2.0,0.0,5270.0,5293.0,686.0
12900000.0,2690.0,312.0,5.0,256.0,2555.0,3.0,12.0,1945.0,12.0,10.0,7.0,4.0,1.0,6331.0,6366.0,675.0
21800000.0,3970.0,312.0,3.0,256.0,3663.0,3.0,3.0,1945.0,18.0,17.0,2.0,2.0,1.0,6661.0,6699.0,645.0
